CountyName,StateName,FIPS,City,Metro,lat,lng,Year,BasePrice,HouseValue,prev_HouseValue,increase_base_pct,annual_increase,Rank_Annual,annual_value_category,Personal_Income_Raise,Population_Raise,Percapita_Income_Raise
ALLEN,OH,39003.0,Lima,"Lima, OH",40.77151716,-84.10584177,2023,129109.33333333333,169014.66666666666,163530.66666666666,31.0,3.0,420.0,Above 3 Percent,0.8,-0.7,1.5
ALLEN,OH,39003.0,Lima,"Lima, OH",40.77151716,-84.10584177,2024,129109.33333333333,176166.33333333334,169014.66666666666,36.0,4.0,207.5,Above 3 Percent,5.7,-0.3,6.0
ANDERSON,SC,,Anderson,"Greenville-Anderson, SC",34.5189668,-82.63793115,2020,113158.0,123269.5,113158.0,9.0,9.0,231.0,Above 8 Percent,,,
ANDERSON,SC,,Anderson,"Greenville-Anderson, SC",34.5189668,-82.63793115,2021,113158.0,146684.0,123269.5,30.0,19.0,305.0,Above 15 Percent,,,
ANDERSON,SC,45007.0,Anderson,"Greenville-Anderson, SC",34.5189668,-82.63793115,2022,113158.0,167907.5,146684.0,48.0,14.0,138.0,Above 12 Percent,10.4,1.3,9.0
ANDERSON,SC,45007.0,Anderson,"Greenville-Anderson, SC",34.5189668,-82.63793115,2023,113158.0,178364.5,167907.5,58.0,6.0,221.0,Above 5 Percent,3.1,1.3,1.7
ANDERSON,SC,45007.0,Anderson,"Greenville-Anderson, SC",34.5189668,-82.63793115,2024,113158.0,179943.5,178364.5,59.0,1.0,434.5,1 Percent Increase,6.0,1.6,4.3
ANDERSON,TN,,Oak Ridge,"Knoxville, TN",36.11862903,-84.19904346,2020,99934.0,110221.0,99934.0,10.0,10.0,167.0,Above 10 Percent,,,
ANDERSON,TN,,Oak Ridge,"Knoxville, TN",36.11862903,-84.19904346,2021,99934.0,140736.0,110221.0,41.0,28.0,109.5,Above 15 Percent,,,
ANDERSON,TN,47001.0,Oak Ridge,"Knoxville, TN",36.11862903,-84.19904346,2022,99934.0,162832.0,140736.0,63.0,16.0,88.5,Above 15 Percent,10.2,0.4,9.8
ANDERSON,TN,47001.0,Oak Ridge,"Knoxville, TN",36.11862903,-84.19904346,2023,99934.0,178140.0,162832.0,78.0,9.0,76.5,Above 8 Percent,6.3,1.7,4.6
ANDERSON,TN,47001.0,Oak Ridge,"Knoxville, TN",36.11862903,-84.19904346,2024,99934.0,184439.0,178140.0,85.0,4.0,207.5,Above 3 Percent,6.7,1.7,4.9
ANDROSCOGGIN,ME,,Lewiston,"Lewiston-Auburn, ME",44.16543634,-70.20524042,2020,144450.5,169422.5,144450.5,17.0,17.0,9.0,Above 15 Percent,,,
ANDROSCOGGIN,ME,,Lewiston,"Lewiston-Auburn, ME",44.16543634,-70.20524042,2021,144450.5,209296.5,169422.5,45.0,24.0,181.5,Above 15 Percent,,,
ANDROSCOGGIN,ME,23001.0,Lewiston,"Lewiston-Auburn, ME",44.16543634,-70.20524042,2022,144450.5,237253.5,209296.5,64.0,13.0,166.5,Above 12 Percent,6.6,1.4,5.1
ANDROSCOGGIN,ME,23001.0,Lewiston,"Lewiston-Auburn, ME",44.16543634,-70.20524042,2023,144450.5,262905.0,237253.5,82.0,11.0,31.5,Above 10 Percent,6.0,0.4,5.5
ANDROSCOGGIN,ME,23001.0,Lewiston,"Lewiston-Auburn, ME",44.16543634,-70.20524042,2024,144450.5,260804.5,262905.0,81.0,-1.0,551.0,2 Percent Decrease,5.7,0.5,5.2
ANNE ARUNDEL,MD,,Severn,"Baltimore-Columbia-Towson, MD",39.0057724,-76.60335105,2020,243081.61538461538,258609.38461538462,243081.61538461538,6.0,6.0,487.0,Above 5 Percent,,,
ANNE ARUNDEL,MD,,Severn,"Baltimore-Columbia-Towson, MD",39.0057724,-76.60335105,2021,243081.61538461538,285288.76923076925,258609.38461538462,17.0,10.0,645.0,Above 10 Percent,,,
ANNE ARUNDEL,MD,24003.0,Severn,"Baltimore-Columbia-Towson, MD",39.0057724,-76.60335105,2022,243081.61538461538,305056.3076923077,285288.76923076925,25.0,7.0,492.5,Above 5 Percent,8.3,0.5,7.8
ANNE ARUNDEL,MD,24003.0,Severn,"Baltimore-Columbia-Towson, MD",39.0057724,-76.60335105,2023,243081.61538461538,321111.6923076923,305056.3076923077,32.0,5.0,283.5,Above 5 Percent,2.2,0.2,2.0
ANNE ARUNDEL,MD,24003.0,Severn,"Baltimore-Columbia-Towson, MD",39.0057724,-76.60335105,2024,243081.61538461538,329164.0,321111.6923076923,35.0,3.0,284.0,Above 3 Percent,6.1,0.2,5.9
ANOKA,MN,,Ramsey,"Minneapolis-St. Paul-Bloomington, MN-WI",45.27314304,-93.24708307,2020,177492.0,193154.44444444444,177492.0,9.0,9.0,231.0,Above 8 Percent,,,
ANOKA,MN,,Ramsey,"Minneapolis-St. Paul-Bloomington, MN-WI",45.27314304,-93.24708307,2021,177492.0,215937.33333333334,193154.44444444444,22.0,12.0,580.5,Above 12 Percent,,,
ANOKA,MN,27003.0,Ramsey,"Minneapolis-St. Paul-Bloomington, MN-WI",45.27314304,-93.24708307,2022,177492.0,221625.66666666666,215937.33333333334,25.0,3.0,658.5,Above 3 Percent,7.3,0.9,6.3
ANOKA,MN,27003.0,Ramsey,"Minneapolis-St. Paul-Bloomington, MN-WI",45.27314304,-93.24708307,2023,177492.0,220923.44444444444,221625.66666666666,24.0,-0.0,570.5,No Increase,2.5,0.4,2.1
ANOKA,MN,27003.0,Ramsey,"Minneapolis-St. Paul-Bloomington, MN-WI",45.27314304,-93.24708307,2024,177492.0,218750.66666666666,220923.44444444444,23.0,-1.0,551.0,2 Percent Decrease,5.0,0.9,4.1
ARANSAS,TX,,Rockport,"Rockport, TX",28.11898396,-96.99699873,2020,180030.0,200782.0,180030.0,12.0,12.0,80.5,Above 12 Percent,,,
ARANSAS,TX,,Rockport,"Rockport, TX",28.11898396,-96.99699873,2021,180030.0,256910.0,200782.0,43.0,28.0,109.5,Above 15 Percent,,,
ARANSAS,TX,48007.0,Rockport,"Rockport, TX",28.11898396,-96.99699873,2022,180030.0,285653.0,256910.0,59.0,11.0,240.5,Above 10 Percent,12.6,2.4,9.9
